"","common_name","sci_name","year","route_num","mbbs_county","count","Percent_change_from_previous_year"
"25426","Blue-gray Gnatcatcher","Polioptila caerulea",2015,7,"durham",7,250
"25427","Blue-gray Gnatcatcher","Polioptila caerulea",2015,8,"durham",13,85.7142857142857
"25428","Blue-gray Gnatcatcher","Polioptila caerulea",2016,1,"durham",2,-84.6153846153846
"25429","Blue-gray Gnatcatcher","Polioptila caerulea",2016,3,"durham",2,0
"25430","Blue-gray Gnatcatcher","Polioptila caerulea",2016,6,"durham",1,-50
"25431","Blue-gray Gnatcatcher","Polioptila caerulea",2016,7,"durham",6,500
"25432","Blue-gray Gnatcatcher","Polioptila caerulea",2016,8,"durham",8,33.3333333333333
"25433","Blue-gray Gnatcatcher","Polioptila caerulea",2017,2,"durham",7,-12.5
"25434","Blue-gray Gnatcatcher","Polioptila caerulea",2017,3,"durham",3,-57.1428571428571
"25435","Blue-gray Gnatcatcher","Polioptila caerulea",2017,5,"durham",4,33.3333333333333
"25436","Blue-gray Gnatcatcher","Polioptila caerulea",2017,6,"durham",3,-25
"25437","Blue-gray Gnatcatcher","Polioptila caerulea",2017,7,"durham",9,200
"25438","Blue-gray Gnatcatcher","Polioptila caerulea",2017,8,"durham",12,33.3333333333333
"25439","Blue-gray Gnatcatcher","Polioptila caerulea",2018,2,"durham",13,8.33333333333333
"25440","Blue-gray Gnatcatcher","Polioptila caerulea",2018,3,"durham",4,-69.2307692307692
"25441","Blue-gray Gnatcatcher","Polioptila caerulea",2018,4,"durham",13,225
"25442","Blue-gray Gnatcatcher","Polioptila caerulea",2018,5,"durham",6,-53.8461538461538
"25443","Blue-gray Gnatcatcher","Polioptila caerulea",2018,6,"durham",6,0
"25444","Blue-gray Gnatcatcher","Polioptila caerulea",2018,7,"durham",9,50
"25445","Blue-gray Gnatcatcher","Polioptila caerulea",2018,8,"durham",17,88.8888888888889
"25446","Blue-gray Gnatcatcher","Polioptila caerulea",2019,2,"durham",6,-64.7058823529412
"25447","Blue-gray Gnatcatcher","Polioptila caerulea",2019,3,"durham",2,-66.6666666666667
"25448","Blue-gray Gnatcatcher","Polioptila caerulea",2019,4,"durham",18,800
"25449","Blue-gray Gnatcatcher","Polioptila caerulea",2019,5,"durham",4,-77.7777777777778
"25450","Blue-gray Gnatcatcher","Polioptila caerulea",2019,6,"durham",6,50
"25451","Blue-gray Gnatcatcher","Polioptila caerulea",2019,7,"durham",9,50
"25452","Blue-gray Gnatcatcher","Polioptila caerulea",2019,8,"durham",12,33.3333333333333
"25453","Blue-gray Gnatcatcher","Polioptila caerulea",2020,1,"durham",1,-91.6666666666667
"25454","Blue-gray Gnatcatcher","Polioptila caerulea",2020,2,"durham",17,1600
"25455","Blue-gray Gnatcatcher","Polioptila caerulea",2020,3,"durham",4,-76.4705882352941
"25456","Blue-gray Gnatcatcher","Polioptila caerulea",2020,4,"durham",24,500
"25457","Blue-gray Gnatcatcher","Polioptila caerulea",2020,5,"durham",10,-58.3333333333333
"25458","Blue-gray Gnatcatcher","Polioptila caerulea",2020,6,"durham",4,-60
"25459","Blue-gray Gnatcatcher","Polioptila caerulea",2020,7,"durham",12,200
"25460","Blue-gray Gnatcatcher","Polioptila caerulea",2020,8,"durham",14,16.6666666666667
"25461","Blue-gray Gnatcatcher","Polioptila caerulea",2021,1,"durham",14,0
"25462","Blue-gray Gnatcatcher","Polioptila caerulea",2021,4,"durham",13,-7.14285714285714
"25463","Blue-gray Gnatcatcher","Polioptila caerulea",2021,5,"durham",2,-84.6153846153846
"25464","Blue-gray Gnatcatcher","Polioptila caerulea",2021,6,"durham",2,0
"25465","Blue-gray Gnatcatcher","Polioptila caerulea",2021,7,"durham",7,250
"25466","Blue-gray Gnatcatcher","Polioptila caerulea",2021,8,"durham",9,28.5714285714286
"25467","Blue-gray Gnatcatcher","Polioptila caerulea",2022,1,"durham",17,88.8888888888889
"25468","Blue-gray Gnatcatcher","Polioptila caerulea",2022,2,"durham",12,-29.4117647058824
"25469","Blue-gray Gnatcatcher","Polioptila caerulea",2022,3,"durham",3,-75
"25470","Blue-gray Gnatcatcher","Polioptila caerulea",2022,4,"durham",10,233.333333333333
"25471","Blue-gray Gnatcatcher","Polioptila caerulea",2022,5,"durham",7,-30
"25472","Blue-gray Gnatcatcher","Polioptila caerulea",2022,6,"durham",1,-85.7142857142857
"25473","Blue-gray Gnatcatcher","Polioptila caerulea",2022,7,"durham",8,700
"25474","Blue-gray Gnatcatcher","Polioptila caerulea",2022,8,"durham",4,-50
"25475","Blue-gray Gnatcatcher","Polioptila caerulea",2023,1,"durham",10,150
"25476","Blue-gray Gnatcatcher","Polioptila caerulea",2023,2,"durham",13,30
"25477","Blue-gray Gnatcatcher","Polioptila caerulea",2023,4,"durham",18,38.4615384615385
"25478","Blue-gray Gnatcatcher","Polioptila caerulea",2023,5,"durham",5,-72.2222222222222
"25479","Blue-gray Gnatcatcher","Polioptila caerulea",2023,6,"durham",3,-40
"25480","Blue-gray Gnatcatcher","Polioptila caerulea",2023,7,"durham",11,266.666666666667
"25481","Blue-gray Gnatcatcher","Polioptila caerulea",2023,8,"durham",5,-54.5454545454545
"25482","Blue-headed Vireo","Vireo solitarius",2008,1,"durham",1,NA
"25483","Blue-headed Vireo","Vireo solitarius",2010,2,"durham",1,0
"25484","Blue-headed Vireo","Vireo solitarius",2013,2,"durham",2,100
"25485","Blue-headed Vireo","Vireo solitarius",2015,2,"durham",1,-50
"25486","Broad-winged Hawk","Buteo platypterus",2005,5,"durham",1,NA
"25487","Brown Thrasher","Toxostoma rufum",2002,1,"durham",1,NA
"25488","Brown Thrasher","Toxostoma rufum",2002,2,"durham",1,NA
"25489","Brown Thrasher","Toxostoma rufum",2002,4,"durham",2,NA
"25490","Brown Thrasher","Toxostoma rufum",2002,5,"durham",3,NA
"25491","Brown Thrasher","Toxostoma rufum",2002,6,"durham",1,NA
"25492","Brown Thrasher","Toxostoma rufum",2002,7,"durham",2,NA
"25493","Brown Thrasher","Toxostoma rufum",2003,1,"durham",1,-50
"25494","Brown Thrasher","Toxostoma rufum",2003,2,"durham",1,0
"25495","Brown Thrasher","Toxostoma rufum",2003,3,"durham",5,400
"25496","Brown Thrasher","Toxostoma rufum",2003,5,"durham",1,-80
"25497","Brown Thrasher","Toxostoma rufum",2003,6,"durham",2,100
"25498","Brown Thrasher","Toxostoma rufum",2004,1,"durham",2,0
"25499","Brown Thrasher","Toxostoma rufum",2004,2,"durham",1,-50
"25500","Brown Thrasher","Toxostoma rufum",2004,3,"durham",3,200
"25501","Brown Thrasher","Toxostoma rufum",2004,4,"durham",1,-66.6666666666667
"25502","Brown Thrasher","Toxostoma rufum",2004,5,"durham",2,100
"25503","Brown Thrasher","Toxostoma rufum",2004,6,"durham",2,0
"25504","Brown Thrasher","Toxostoma rufum",2005,2,"durham",2,0
"25505","Brown Thrasher","Toxostoma rufum",2005,3,"durham",1,-50
"25506","Brown Thrasher","Toxostoma rufum",2005,4,"durham",1,0
"25507","Brown Thrasher","Toxostoma rufum",2005,6,"durham",1,0
"25508","Brown Thrasher","Toxostoma rufum",2005,8,"durham",4,300
"25509","Brown Thrasher","Toxostoma rufum",2006,1,"durham",2,-50
"25510","Brown Thrasher","Toxostoma rufum",2006,4,"durham",1,-50
"25511","Brown Thrasher","Toxostoma rufum",2006,5,"durham",2,100
"25512","Brown Thrasher","Toxostoma rufum",2007,2,"durham",2,0
"25513","Brown Thrasher","Toxostoma rufum",2007,3,"durham",2,0
"25514","Brown Thrasher","Toxostoma rufum",2007,4,"durham",1,-50
"25515","Brown Thrasher","Toxostoma rufum",2007,7,"durham",1,0
"25516","Brown Thrasher","Toxostoma rufum",2008,1,"durham",1,0
"25517","Brown Thrasher","Toxostoma rufum",2008,2,"durham",1,0
"25518","Brown Thrasher","Toxostoma rufum",2008,4,"durham",2,100
"25519","Brown Thrasher","Toxostoma rufum",2008,6,"durham",4,100
"25520","Brown Thrasher","Toxostoma rufum",2008,7,"durham",2,-50
"25521","Brown Thrasher","Toxostoma rufum",2009,2,"durham",3,50
"25522","Brown Thrasher","Toxostoma rufum",2009,3,"durham",1,-66.6666666666667
"25523","Brown Thrasher","Toxostoma rufum",2009,4,"durham",1,0
"25524","Brown Thrasher","Toxostoma rufum",2009,5,"durham",2,100
"25525","Brown Thrasher","Toxostoma rufum",2010,1,"durham",1,-50
"25526","Brown Thrasher","Toxostoma rufum",2010,2,"durham",1,0
"25527","Brown Thrasher","Toxostoma rufum",2010,3,"durham",3,200
"25528","Brown Thrasher","Toxostoma rufum",2010,5,"durham",1,-66.6666666666667
"25529","Brown Thrasher","Toxostoma rufum",2010,6,"durham",5,400
"25530","Brown Thrasher","Toxostoma rufum",2011,1,"durham",2,-60
"25531","Brown Thrasher","Toxostoma rufum",2011,3,"durham",1,-50
"25532","Brown Thrasher","Toxostoma rufum",2011,5,"durham",4,300
"25533","Brown Thrasher","Toxostoma rufum",2011,8,"durham",1,-75
"25534","Brown Thrasher","Toxostoma rufum",2012,1,"durham",1,0
"25535","Brown Thrasher","Toxostoma rufum",2012,2,"durham",1,0
"25536","Brown Thrasher","Toxostoma rufum",2012,3,"durham",8,700
"25537","Brown Thrasher","Toxostoma rufum",2012,4,"durham",7,-12.5
"25538","Brown Thrasher","Toxostoma rufum",2012,5,"durham",6,-14.2857142857143
"25539","Brown Thrasher","Toxostoma rufum",2012,8,"durham",3,-50
"25540","Brown Thrasher","Toxostoma rufum",2013,2,"durham",1,-66.6666666666667
"25541","Brown Thrasher","Toxostoma rufum",2013,3,"durham",2,100
"25542","Brown Thrasher","Toxostoma rufum",2013,5,"durham",4,100
"25543","Brown Thrasher","Toxostoma rufum",2013,6,"durham",2,-50
"25544","Brown Thrasher","Toxostoma rufum",2013,7,"durham",1,-50
"25545","Brown Thrasher","Toxostoma rufum",2013,8,"durham",12,1100
"25546","Brown Thrasher","Toxostoma rufum",2014,1,"durham",8,-33.3333333333333
"25547","Brown Thrasher","Toxostoma rufum",2014,2,"durham",1,-87.5
"25548","Brown Thrasher","Toxostoma rufum",2014,5,"durham",3,200
"25549","Brown Thrasher","Toxostoma rufum",2014,8,"durham",2,-33.3333333333333
"25550","Brown Thrasher","Toxostoma rufum",2015,2,"durham",2,0
"25551","Brown Thrasher","Toxostoma rufum",2015,3,"durham",2,0
"25552","Brown Thrasher","Toxostoma rufum",2015,5,"durham",2,0
"25553","Brown Thrasher","Toxostoma rufum",2015,8,"durham",2,0
"25554","Brown Thrasher","Toxostoma rufum",2016,3,"durham",3,50
"25555","Brown Thrasher","Toxostoma rufum",2016,5,"durham",3,0
"25556","Brown Thrasher","Toxostoma rufum",2016,7,"durham",1,-66.6666666666667
"25557","Brown Thrasher","Toxostoma rufum",2016,8,"durham",2,100
"25558","Brown Thrasher","Toxostoma rufum",2017,1,"durham",1,-50
"25559","Brown Thrasher","Toxostoma rufum",2017,2,"durham",3,200
"25560","Brown Thrasher","Toxostoma rufum",2017,3,"durham",2,-33.3333333333333
"25561","Brown Thrasher","Toxostoma rufum",2017,6,"durham",1,-50
"25562","Brown Thrasher","Toxostoma rufum",2017,8,"durham",4,300
"25563","Brown Thrasher","Toxostoma rufum",2018,1,"durham",1,-75
"25564","Brown Thrasher","Toxostoma rufum",2018,6,"durham",5,400
"25565","Brown Thrasher","Toxostoma rufum",2018,7,"durham",2,-60
"25566","Brown Thrasher","Toxostoma rufum",2018,8,"durham",2,0
"25567","Brown Thrasher","Toxostoma rufum",2019,1,"durham",12,500
"25568","Brown Thrasher","Toxostoma rufum",2019,3,"durham",1,-91.6666666666667
"25569","Brown Thrasher","Toxostoma rufum",2019,4,"durham",2,100
"25570","Brown Thrasher","Toxostoma rufum",2019,5,"durham",1,-50
"25571","Brown Thrasher","Toxostoma rufum",2019,6,"durham",2,100
"25572","Brown Thrasher","Toxostoma rufum",2019,8,"durham",1,-50
"25573","Brown Thrasher","Toxostoma rufum",2020,1,"durham",1,0
"25574","Brown Thrasher","Toxostoma rufum",2020,2,"durham",2,100
"25575","Brown Thrasher","Toxostoma rufum",2020,4,"durham",2,0
"25576","Brown Thrasher","Toxostoma rufum",2020,6,"durham",3,50
"25577","Brown Thrasher","Toxostoma rufum",2020,7,"durham",1,-66.6666666666667
"25578","Brown Thrasher","Toxostoma rufum",2020,8,"durham",2,100
"25579","Brown Thrasher","Toxostoma rufum",2021,1,"durham",2,0
"25580","Brown Thrasher","Toxostoma rufum",2021,3,"durham",2,0
"25581","Brown Thrasher","Toxostoma rufum",2021,5,"durham",1,-50
"25582","Brown Thrasher","Toxostoma rufum",2021,6,"durham",2,100
"25583","Brown Thrasher","Toxostoma rufum",2021,8,"durham",2,0
"25584","Brown Thrasher","Toxostoma rufum",2022,1,"durham",1,-50
"25585","Brown Thrasher","Toxostoma rufum",2022,2,"durham",3,200
"25586","Brown Thrasher","Toxostoma rufum",2022,3,"durham",1,-66.6666666666667
"25587","Brown Thrasher","Toxostoma rufum",2022,5,"durham",3,200
"25588","Brown Thrasher","Toxostoma rufum",2022,7,"durham",3,0
"25589","Brown Thrasher","Toxostoma rufum",2022,8,"durham",1,-66.6666666666667
"25590","Brown Thrasher","Toxostoma rufum",2023,1,"durham",4,300
"25591","Brown Thrasher","Toxostoma rufum",2023,2,"durham",1,-75
"25592","Brown Thrasher","Toxostoma rufum",2023,3,"durham",2,100
"25593","Brown Thrasher","Toxostoma rufum",2023,4,"durham",1,-50
"25594","Brown Thrasher","Toxostoma rufum",2023,5,"durham",1,0
"25595","Brown Thrasher","Toxostoma rufum",2023,6,"durham",2,100
"25596","Brown Thrasher","Toxostoma rufum",2023,8,"durham",1,-50
"25597","Brown-headed Cowbird","Molothrus ater",2002,1,"durham",4,NA
"25598","Brown-headed Cowbird","Molothrus ater",2002,3,"durham",2,NA
"25599","Brown-headed Cowbird","Molothrus ater",2002,4,"durham",7,NA
"25600","Brown-headed Cowbird","Molothrus ater",2002,6,"durham",2,NA
"25601","Brown-headed Cowbird","Molothrus ater",2002,7,"durham",5,NA
"25602","Brown-headed Cowbird","Molothrus ater",2002,8,"durham",5,NA
"25603","Brown-headed Cowbird","Molothrus ater",2003,1,"durham",1,-80
"25604","Brown-headed Cowbird","Molothrus ater",2003,3,"durham",1,0
"25605","Brown-headed Cowbird","Molothrus ater",2003,4,"durham",12,1100
"25606","Brown-headed Cowbird","Molothrus ater",2003,5,"durham",1,-91.6666666666667
"25607","Brown-headed Cowbird","Molothrus ater",2003,6,"durham",1,0
"25608","Brown-headed Cowbird","Molothrus ater",2003,8,"durham",3,200
"25609","Brown-headed Cowbird","Molothrus ater",2004,1,"durham",7,133.333333333333
"25610","Brown-headed Cowbird","Molothrus ater",2004,2,"durham",1,-85.7142857142857
"25611","Brown-headed Cowbird","Molothrus ater",2004,3,"durham",4,300
"25612","Brown-headed Cowbird","Molothrus ater",2004,4,"durham",1,-75
"25613","Brown-headed Cowbird","Molothrus ater",2004,5,"durham",1,0
"25614","Brown-headed Cowbird","Molothrus ater",2004,6,"durham",4,300
"25615","Brown-headed Cowbird","Molothrus ater",2004,7,"durham",1,-75
"25616","Brown-headed Cowbird","Molothrus ater",2005,1,"durham",12,1100
"25617","Brown-headed Cowbird","Molothrus ater",2005,3,"durham",2,-83.3333333333333
"25618","Brown-headed Cowbird","Molothrus ater",2005,4,"durham",16,700
"25619","Brown-headed Cowbird","Molothrus ater",2005,5,"durham",4,-75
"25620","Brown-headed Cowbird","Molothrus ater",2005,6,"durham",1,-75
"25621","Brown-headed Cowbird","Molothrus ater",2005,7,"durham",8,700
"25622","Brown-headed Cowbird","Molothrus ater",2006,1,"durham",8,0
"25623","Brown-headed Cowbird","Molothrus ater",2006,2,"durham",3,-62.5
"25624","Brown-headed Cowbird","Molothrus ater",2006,3,"durham",7,133.333333333333
"25625","Brown-headed Cowbird","Molothrus ater",2006,4,"durham",11,57.1428571428571
"25626","Brown-headed Cowbird","Molothrus ater",2006,5,"durham",5,-54.5454545454545
"25627","Brown-headed Cowbird","Molothrus ater",2006,6,"durham",3,-40
"25628","Brown-headed Cowbird","Molothrus ater",2006,7,"durham",5,66.6666666666667
"25629","Brown-headed Cowbird","Molothrus ater",2006,8,"durham",4,-20
"25630","Brown-headed Cowbird","Molothrus ater",2007,1,"durham",2,-50
"25631","Brown-headed Cowbird","Molothrus ater",2007,2,"durham",2,0
"25632","Brown-headed Cowbird","Molothrus ater",2007,3,"durham",3,50
"25633","Brown-headed Cowbird","Molothrus ater",2007,4,"durham",6,100
"25634","Brown-headed Cowbird","Molothrus ater",2007,7,"durham",3,-50
"25635","Brown-headed Cowbird","Molothrus ater",2007,8,"durham",1,-66.6666666666667
"25636","Brown-headed Cowbird","Molothrus ater",2008,1,"durham",3,200
"25637","Brown-headed Cowbird","Molothrus ater",2008,2,"durham",2,-33.3333333333333
"25638","Brown-headed Cowbird","Molothrus ater",2008,3,"durham",3,50
"25639","Brown-headed Cowbird","Molothrus ater",2008,4,"durham",5,66.6666666666667
"25640","Brown-headed Cowbird","Molothrus ater",2008,5,"durham",4,-20
"25641","Brown-headed Cowbird","Molothrus ater",2008,6,"durham",5,25
"25642","Brown-headed Cowbird","Molothrus ater",2008,7,"durham",4,-20
"25643","Brown-headed Cowbird","Molothrus ater",2008,8,"durham",1,-75
"25644","Brown-headed Cowbird","Molothrus ater",2009,1,"durham",1,0
"25645","Brown-headed Cowbird","Molothrus ater",2009,2,"durham",3,200
"25646","Brown-headed Cowbird","Molothrus ater",2009,3,"durham",2,-33.3333333333333
"25647","Brown-headed Cowbird","Molothrus ater",2009,4,"durham",4,100
"25648","Brown-headed Cowbird","Molothrus ater",2009,5,"durham",2,-50
"25649","Brown-headed Cowbird","Molothrus ater",2009,7,"durham",2,0
"25650","Brown-headed Cowbird","Molothrus ater",2010,1,"durham",6,200
"25651","Brown-headed Cowbird","Molothrus ater",2010,2,"durham",3,-50
"25652","Brown-headed Cowbird","Molothrus ater",2010,3,"durham",2,-33.3333333333333
"25653","Brown-headed Cowbird","Molothrus ater",2010,5,"durham",5,150
"25654","Brown-headed Cowbird","Molothrus ater",2010,7,"durham",1,-80
"25655","Brown-headed Cowbird","Molothrus ater",2011,3,"durham",2,100
"25656","Brown-headed Cowbird","Molothrus ater",2011,4,"durham",7,250
"25657","Brown-headed Cowbird","Molothrus ater",2011,5,"durham",3,-57.1428571428571
"25658","Brown-headed Cowbird","Molothrus ater",2011,6,"durham",5,66.6666666666667
"25659","Brown-headed Cowbird","Molothrus ater",2011,8,"durham",3,-40
"25660","Brown-headed Cowbird","Molothrus ater",2012,1,"durham",1,-66.6666666666667
"25661","Brown-headed Cowbird","Molothrus ater",2012,3,"durham",6,500
"25662","Brown-headed Cowbird","Molothrus ater",2012,4,"durham",3,-50
"25663","Brown-headed Cowbird","Molothrus ater",2012,6,"durham",3,0
"25664","Brown-headed Cowbird","Molothrus ater",2012,7,"durham",4,33.3333333333333
"25665","Brown-headed Cowbird","Molothrus ater",2013,2,"durham",2,-50
"25666","Brown-headed Cowbird","Molothrus ater",2013,3,"durham",5,150
"25667","Brown-headed Cowbird","Molothrus ater",2013,4,"durham",1,-80
"25668","Brown-headed Cowbird","Molothrus ater",2013,5,"durham",2,100
"25669","Brown-headed Cowbird","Molothrus ater",2013,6,"durham",4,100
"25670","Brown-headed Cowbird","Molothrus ater",2013,7,"durham",5,25
"25671","Brown-headed Cowbird","Molothrus ater",2013,8,"durham",9,80
"25672","Brown-headed Cowbird","Molothrus ater",2014,1,"durham",1,-88.8888888888889
"25673","Brown-headed Cowbird","Molothrus ater",2014,4,"durham",1,0
"25674","Brown-headed Cowbird","Molothrus ater",2014,5,"durham",5,400
"25675","Brown-headed Cowbird","Molothrus ater",2014,6,"durham",6,20
"25676","Brown-headed Cowbird","Molothrus ater",2014,8,"durham",4,-33.3333333333333
"25677","Brown-headed Cowbird","Molothrus ater",2015,1,"durham",3,-25
"25678","Brown-headed Cowbird","Molothrus ater",2015,2,"durham",1,-66.6666666666667
"25679","Brown-headed Cowbird","Molothrus ater",2015,3,"durham",5,400
"25680","Brown-headed Cowbird","Molothrus ater",2015,5,"durham",1,-80
"25681","Brown-headed Cowbird","Molothrus ater",2015,6,"durham",1,0
"25682","Brown-headed Cowbird","Molothrus ater",2015,7,"durham",1,0
"25683","Brown-headed Cowbird","Molothrus ater",2015,8,"durham",3,200
"25684","Brown-headed Cowbird","Molothrus ater",2016,1,"durham",3,0
"25685","Brown-headed Cowbird","Molothrus ater",2016,3,"durham",1,-66.6666666666667
"25686","Brown-headed Cowbird","Molothrus ater",2016,5,"durham",4,300
"25687","Brown-headed Cowbird","Molothrus ater",2016,6,"durham",3,-25
"25688","Brown-headed Cowbird","Molothrus ater",2016,7,"durham",4,33.3333333333333
"25689","Brown-headed Cowbird","Molothrus ater",2016,8,"durham",2,-50
"25690","Brown-headed Cowbird","Molothrus ater",2017,2,"durham",4,100
"25691","Brown-headed Cowbird","Molothrus ater",2017,3,"durham",5,25
"25692","Brown-headed Cowbird","Molothrus ater",2017,6,"durham",4,-20
"25693","Brown-headed Cowbird","Molothrus ater",2017,7,"durham",3,-25
"25694","Brown-headed Cowbird","Molothrus ater",2018,2,"durham",4,33.3333333333333
"25695","Brown-headed Cowbird","Molothrus ater",2018,4,"durham",1,-75
"25696","Brown-headed Cowbird","Molothrus ater",2018,5,"durham",4,300
"25697","Brown-headed Cowbird","Molothrus ater",2018,6,"durham",1,-75
"25698","Brown-headed Cowbird","Molothrus ater",2018,8,"durham",5,400
"25699","Brown-headed Cowbird","Molothrus ater",2019,2,"durham",4,-20
